debate_id,claim,speaker_role,phase,confidence,reply_to_turn,polarity,subjectivity,question_count,exclamation_count,word_count,char_count,strong_modality_count,weak_modality_count,strong_modality_density,weak_modality_density,modality_balance,nrc_sadness_count,nrc_sadness_density,nrc_joy_count,nrc_joy_density,nrc_disgust_count,nrc_disgust_density,nrc_trust_count,nrc_trust_density,nrc_anticipation_count,nrc_anticipation_density,nrc_fear_count,nrc_fear_density,nrc_surprise_count,nrc_surprise_density,nrc_anger_count,nrc_anger_density,emotion_anger,emotion_fear,emotion_joy,emotion_sadness,emotion_surprise,emotion_love,turn_position,tool_query
debate_1e95efa8ad4e,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,opponent,early,55.0,1.0,0.0,0.75,0.0,0.0,38.0,250.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02631578947368421,0.0,0.0,1.0,0.02631578947368421,3.0,0.07894736842105263,2.0,0.05263157894736842,2.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0640246570110321,0.5720744729042053,0.22674699127674103,0.11836319416761398,0.012080293148756027,0.0067103588953614235,0.14285714285714285,
debate_1e95efa8ad4e,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,opponent,late,62.0,8.5,-0.4000000000000001,0.6,0.0,0.0,20.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.3358308970928192,0.18709692358970642,0.3575774133205414,0.10762915760278702,0.007099142763763666,0.004766502883285284,0.8571428571428572,
debate_1e95efa8ad4e,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,opponent,middle,60.0,4.0,-0.4000000000000001,0.6,0.0,0.0,24.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.3327026069164276,0.2325262427330017,0.30705180764198303,0.11630842834711075,0.0074692354537546635,0.003941660281270742,0.42857142857142855,
debate_1e95efa8ad4e,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,proponent,early,47.5,1.0,-0.1416666666666667,0.375,0.0,0.0,18.5,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05745341614906832,1.0,0.05745341614906832,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.42969562934013084,0.05644866591319442,0.007580678822705522,0.5034307818859816,0.0015543265617452562,0.0012899571302114055,0.14285714285714285,
debate_1e95efa8ad4e,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,proponent,late,43.0,8.0,-0.07500000000000001,0.0,0.0,0.0,21.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,2.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.00579537870362401,0.2959141731262207,0.001385540934279561,0.6943761706352234,0.0015583753120154142,0.0009703942341729999,0.8571428571428571,
debate_1e95efa8ad4e,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,proponent,middle,44.0,5.0,-0.07500000000000001,0.0,0.0,0.0,18.0,135.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,0.0,0.0,0.0,0.0,1.0,0.05555555555555555,2.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.007680152542889118,0.1830485612154007,0.0012082010507583618,0.8060422539710999,0.0012352066114544868,0.0007855652365833521,0.5714285714285714,
debate_5398ee2842ca,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,opponent,early,55.0,1.0,0.0,0.4,0.0,0.0,16.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.125,0.0,0.0,1.0,0.0625,0.0,0.0,0.0,0.0,0.005252585746347904,0.021795224398374557,0.9569301009178162,0.011757297441363335,0.002939897356554866,0.0013248110190033913,0.1111111111111111,
debate_5398ee2842ca,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,opponent,late,58.0,11.5,0.0,0.4,0.0,0.0,17.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.000928697467315942,0.0014405114343389869,0.9933096170425415,0.002812401857227087,0.0008570024510845542,0.0006519127637147903,0.8888888888888888,
debate_5398ee2842ca,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,opponent,middle,56.0,5.5,0.0,0.4,0.0,0.0,17.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,1.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.000928697467315942,0.0014405114343389869,0.9933096170425415,0.002812401857227087,0.0008570024510845542,0.0006519127637147903,0.4444444444444444,
debate_5398ee2842ca,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,proponent,early,54.5,1.0,0.125,0.325,0.0,0.0,21.0,142.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04772727272727273,0.0,0.0,2.5,0.11818181818181818,0.0,0.0,1.5,0.07045454545454546,0.0,0.0,0.0,0.0,0.11378763616085052,0.11333455634303391,0.7494522333145142,0.013680300209671259,0.005056106485426426,0.0046891989186406136,0.1111111111111111,
debate_5398ee2842ca,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,proponent,late,47.5,9.5,0.125,0.325,0.0,0.0,25.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,3.0,0.12,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.029346344992518425,0.004192286636680365,0.9430091977119446,0.01686836965382099,0.002477299654856324,0.0041064731776714325,0.7777777777777777,
debate_5398ee2842ca,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,proponent,middle,52.0,5.0,0.125,0.325,0.0,0.0,25.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,3.0,0.12,0.0,0.0,2.0,0.08,0.0,0.0,0.0,0.0,0.029346344992518425,0.004192286636680365,0.9430091977119446,0.01686836965382099,0.002477299654856324,0.0041064731776714325,0.4444444444444444,
debate_f7e5524a4def,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,opponent,early,55.0,1.0,0.09999999999999999,0.4083333333333334,0.0,0.0,26.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.038461538461538464,1.0,0.038461538461538464,1.0,0.038461538461538464,1.0,0.038461538461538464,2.0,0.07692307692307693,0.0,0.0,2.0,0.07692307692307693,0.05504724755883217,0.08545973151922226,0.8361188173294067,0.01459856890141964,0.003553363960236311,0.00522230239585042,0.1111111111111111,
debate_f7e5524a4def,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,opponent,late,67.0,11.5,-0.01833333333333333,0.21000000000000002,0.0,0.0,36.0,256.0,0.0,1.0,0.0,0.03125,-1.0,0.5,0.010416666666666666,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.5,0.010416666666666666,0.5,0.010416666666666666,0.0,0.0,1.0,0.020833333333333332,0.031741862767376006,0.3868938679806888,0.5466302037239075,0.024410509504377842,0.006027474591974169,0.0042961600120179355,0.8888888888888888,
debate_f7e5524a4def,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,opponent,middle,61.0,5.5,0.1625,0.4425,0.0,0.0,34.0,241.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.012195121951219513,0.5,0.012195121951219513,1.5,0.04290876242095754,0.5,0.012195121951219513,2.0,0.05510388437217705,0.0,0.0,1.5,0.04290876242095754,0.13056285679340363,0.4624355658888817,0.3680358752608299,0.026686289347708225,0.007269283989444375,0.005010123597458005,0.4444444444444444,
debate_f7e5524a4def,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,proponent,early,62.5,1.0,0.19374999999999998,0.84375,0.0,0.0,20.0,140.0,0.0,0.5,0.0,0.023809523809523808,-0.5,0.5,0.023809523809523808,1.0,0.05012531328320802,1.0,0.05012531328320802,1.5,0.07393483709273183,1.0,0.05012531328320802,2.0,0.10025062656641603,0.0,0.0,1.5,0.07644110275689223,0.34160053730010986,0.5199893116950989,0.09272956661880016,0.03628662787377834,0.004757671384140849,0.004636273952201009,0.1111111111111111,
debate_f7e5524a4def,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,proponent,late,63.0,9.5,0.08541666666666667,0.6770833333333333,0.0,0.0,19.0,137.0,0.0,0.5,0.0,0.02631578947368421,-0.5,1.0,0.05263157894736842,1.0,0.05263157894736842,1.0,0.05263157894736842,2.5,0.13157894736842105,1.5,0.07894736842105263,2.5,0.13157894736842105,0.0,0.0,2.0,0.10526315789473684,0.18778685107827187,0.755728006362915,0.03137459373101592,0.018956965301185846,0.0034899332094937563,0.002663653518538922,0.7777777777777777,
debate_f7e5524a4def,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,proponent,middle,65.0,5.0,0.05555555555555555,0.4444444444444444,0.0,0.0,40.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,4.0,0.1,2.0,0.05,1.0,0.025,1.0,0.025,0.0,0.0,0.025918297469615936,0.9613928198814392,0.0019636619836091995,0.006895623169839382,0.0030686359386891127,0.0007610469474457204,0.4444444444444444,
debate_95440f57ea16,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,opponent,early,55.0,1.0,0.21212121212121213,0.34040404040404043,0.0,0.0,37.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05405405405405406,1.0,0.02702702702702703,1.0,0.02702702702702703,1.0,0.02702702702702703,0.009463081136345863,0.008892439305782318,0.9584647417068481,0.017105156555771828,0.0023762949276715517,0.0036981329321861267,0.14285714285714285,
debate_95440f57ea16,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,opponent,late,67.5,8.5,0.1617559523809524,0.391765873015873,0.0,0.0,57.0,350.0,0.0,1.0,0.0,0.017543859649122806,-1.0,0.0,0.0,1.0,0.017543859649122806,0.0,0.0,1.0,0.017543859649122806,1.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.00034490515827201307,0.00016396086721215397,0.9978684186935425,0.0006469104555435479,0.0002754380402620882,0.0007004955550655723,0.8571428571428572,
debate_95440f57ea16,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,opponent,middle,60.0,4.0,0.1617559523809524,0.391765873015873,0.0,0.0,57.0,350.0,0.0,1.0,0.0,0.017543859649122806,-1.0,0.0,0.0,1.0,0.017543859649122806,0.0,0.0,1.0,0.017543859649122806,1.0,0.017543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.00034490515827201307,0.00016396086721215397,0.9978684186935425,0.0006469104555435479,0.0002754380402620882,0.0007004955550655723,0.42857142857142855,
debate_95440f57ea16,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,proponent,early,67.5,1.0,-0.020833333333333332,0.11527777777777778,0.0,0.0,18.5,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0804093567251462,0.0,0.0,0.0,0.0,0.0,0.0,0.044829178135842085,0.038863233057782054,0.8583973050117493,0.048996079713106155,0.003854607930406928,0.005059650866314769,0.14285714285714285,
debate_95440f57ea16,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,proponent,late,45.0,8.0,-0.041666666666666664,0.14722222222222223,0.0,0.0,19.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.012799776159226894,0.0036262175999581814,0.9278351068496704,0.05109516903758049,0.0024287193082273006,0.002215126994997263,0.8571428571428571,
debate_95440f57ea16,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,proponent,middle,55.0,5.0,-0.041666666666666664,0.14722222222222223,0.0,0.0,19.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.012799776159226894,0.0036262175999581814,0.9278351068496704,0.05109516903758049,0.0024287193082273006,0.002215126994997263,0.5714285714285714,
debate_e992c771e231,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,opponent,early,55.0,1.0,0.12777777777777777,0.2722222222222222,0.0,0.0,34.0,239.0,0.0,1.0,0.0,0.029411764705882353,-1.0,0.0,0.0,1.0,0.029411764705882353,0.0,0.0,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8234848380088806,0.08460364490747452,0.06297373026609421,0.021671831607818604,0.004142264369875193,0.0031236023642122746,0.1111111111111111,
debate_e992c771e231,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,opponent,late,56.5,11.5,0.09666666666666665,0.26333333333333336,0.0,0.0,34.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1.0,0.029411764705882353,2.0,0.058823529411764705,0.0,0.0,2.0,0.058823529411764705,0.0,0.0,1.0,0.029411764705882353,0.4016932547092438,0.4579237997531891,0.09047024697065353,0.0353362113237381,0.009288202039897442,0.005288327112793922,0.8888888888888888,
debate_e992c771e231,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,opponent,middle,56.0,5.5,0.06499999999999999,0.21500000000000002,0.0,0.0,28.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.017857142857142856,1.0,0.03571428571428571,1.5,0.05357142857142857,0.0,0.0,2.0,0.07142857142857142,0.0,0.0,1.0,0.03571428571428571,0.33867040276527405,0.5506514608860016,0.05983566865324974,0.03905830904841423,0.0076351286843419075,0.004149053944274783,0.4444444444444444,
debate_e992c771e231,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,proponent,early,54.5,1.0,-0.020833333333333332,0.24479166666666666,0.0,0.0,20.5,138.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.020833333333333332,0.0,0.0,0.5,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1857563154771924,0.06756513682194054,0.6909493207931519,0.04140032734721899,0.006568760261870921,0.007760099368169904,0.1111111111111111,
debate_e992c771e231,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,proponent,late,49.5,9.5,0.016666666666666666,0.08333333333333334,0.0,0.0,20.0,141.0,0.5,0.0,0.027777777777777776,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.050505050505050504,0.0,0.0,0.5,0.022727272727272728,0.0,0.0,0.5,0.022727272727272728,0.9027785658836365,0.03288637241348624,0.043420220143161714,0.01618476351723075,0.0018953185644932091,0.0028347456827759743,0.7777777777777777,
debate_e992c771e231,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,proponent,middle,53.0,5.0,-0.09999999999999999,0.23055555555555554,0.0,0.0,24.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.0,0.0,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03484516590833664,0.006063384469598532,0.9390555024147034,0.014371843077242374,0.0018663328373804688,0.0037977721076458693,0.4444444444444444,
debate_5c6d51061241,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,opponent,early,55.0,1.0,0.0,0.2916666666666667,0.0,0.0,34.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.029411764705882353,1.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.028149109333753586,0.05417303368449211,0.8567206859588623,0.05343015491962433,0.003592157270759344,0.003934874199330807,0.1111111111111111,
debate_5c6d51061241,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,opponent,late,63.5,11.5,-0.048611111111111105,0.4263888888888888,0.0,0.0,24.0,180.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08571428571428572,0.0,0.0,1.0,0.04285714285714286,0.0852018054574728,0.7715667188167572,0.09042955376207829,0.039506197441369295,0.007063531666062772,0.006232185754925013,0.8888888888888888,
debate_5c6d51061241,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,opponent,middle,58.5,5.5,-0.048611111111111105,0.4930555555555556,0.0,0.0,20.0,150.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.0,0.0,1.0,0.05,0.0688964668661356,0.876291811466217,0.028668735176324844,0.017669473309069872,0.0039158075815066695,0.004557708743959665,0.4444444444444444,
debate_5c6d51061241,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,proponent,early,62.5,1.0,-0.041666666666666664,0.31666666666666665,0.0,0.0,18.5,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.025,0.5,0.025,0.5,0.025,1.5,0.08382352941176471,0.5,0.025,0.5,0.029411764705882353,0.054273821413517,0.45679853670299053,0.46266518346965313,0.019165043719112873,0.003054105443879962,0.0040433480171486735,0.1111111111111111,
debate_5c6d51061241,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,proponent,late,60.0,9.5,0.018229166666666668,0.39166666666666666,0.0,0.0,27.5,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.021739130434782608,0.5,0.021739130434782608,0.0,0.0,1.5,0.05298913043478261,0.5,0.021739130434782608,0.5,0.015625,0.058444708585739136,0.2932687196880579,0.5741730779409409,0.054638043977320194,0.011803867411799729,0.007671573432162404,0.7777777777777777,
debate_5c6d51061241,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,proponent,middle,63.0,5.0,0.0,0.45,0.0,0.0,23.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,1.0,0.043478260869565216,0.0,0.0,1.0,0.043478260869565216,1.0,0.043478260869565216,0.0,0.0,0.08598922938108444,0.03224589303135872,0.782617449760437,0.08720684051513672,0.003485603490844369,0.008455004543066025,0.4444444444444444,
debate_418d6dc9001e,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,opponent,early,80.0,1.0,-0.06,0.4,0.0,0.0,47.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0425531914893617,2.0,0.0425531914893617,3.0,0.06382978723404255,1.0,0.02127659574468085,0.0,0.0,0.03750528767704964,0.04759158194065094,0.8628256916999817,0.04519360139966011,0.004932356532663107,0.0019513515289872885,0.2,
debate_418d6dc9001e,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,opponent,late,82.0,7.0,0.05,0.11499999999999999,0.0,0.0,51.0,337.0,0.0,1.0,0.0,0.0196078431372549,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.09803921568627451,1.0,0.0196078431372549,2.0,0.0392156862745098,1.0,0.0196078431372549,0.0,0.0,0.28907158970832825,0.05126535892486572,0.27104926109313965,0.3745321035385132,0.007721487898379564,0.006360235624015331,1.0,
debate_418d6dc9001e,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,opponent,middle,82.0,4.0,0.05,0.11499999999999999,0.0,0.0,51.0,337.0,0.0,1.0,0.0,0.0196078431372549,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.09803921568627451,1.0,0.0196078431372549,2.0,0.0392156862745098,1.0,0.0196078431372549,0.0,0.0,0.28907158970832825,0.05126535892486572,0.27104926109313965,0.3745321035385132,0.007721487898379564,0.006360235624015331,0.6,
debate_418d6dc9001e,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,proponent,early,55.0,0.0,0.0,0.0,0.0,0.0,19.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.2278132140636444,0.11972299963235855,0.29651641845703125,0.3453526496887207,0.0037143423687666655,0.006880311295390129,0.0,
debate_418d6dc9001e,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,proponent,late,35.0,5.0,0.03333333333333333,0.16666666666666666,0.0,0.0,19.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.3478533923625946,0.037198327481746674,0.39502519369125366,0.20425570011138916,0.004960226360708475,0.010707132518291473,0.8,
debate_418d6dc9001e,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,proponent,middle,45.0,2.0,0.0,0.1,0.0,0.0,19.0,138.0,0.0,1.0,0.0,0.05263157894736842,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.48563238978385925,0.007657996378839016,0.4661741852760315,0.028413595631718636,0.001792767783626914,0.010329212062060833,0.4,
debate_dee8e0725cb2,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,opponent,early,80.0,1.0,-0.13333333333333333,0.2333333333333333,0.0,0.0,24.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08333333333333333,1.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.08605974912643433,0.7645489573478699,0.12689970433712006,0.009323696605861187,0.0064904955215752125,0.006677404511719942,0.14285714285714285,
debate_dee8e0725cb2,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,opponent,late,87.5,8.5,-0.13333333333333333,0.2333333333333333,0.0,0.0,21.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09523809523809523,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.08913914114236832,0.7513293027877808,0.1373237669467926,0.008712256327271461,0.007613650523126125,0.005881854798644781,0.8571428571428572,
debate_dee8e0725cb2,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,opponent,middle,85.0,4.0,-0.13333333333333333,0.2333333333333333,0.0,0.0,23.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.08695652173913043,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.12925614416599274,0.8270560503005981,0.026014970615506172,0.00752752972766757,0.005397242493927479,0.004748015198856592,0.42857142857142855,
debate_dee8e0725cb2,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,proponent,early,50.0,1.0,-0.13229166666666667,0.25104166666666666,0.0,0.0,14.0,118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31420962512493134,0.6604522466659546,0.009558596182614565,0.00494720321148634,0.003704053000546992,0.0071282542776316404,0.14285714285714285,
debate_dee8e0725cb2,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,proponent,late,30.0,8.0,-0.13125,0.26875,0.0,0.0,15.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46165257692337036,0.5147387981414795,0.010455536656081676,0.004519968293607235,0.0030555748380720615,0.005577540025115013,0.8571428571428571,
debate_dee8e0725cb2,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,proponent,middle,40.0,5.0,-0.13125,0.26875,0.0,0.0,15.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46165257692337036,0.5147387981414795,0.010455536656081676,0.004519968293607235,0.0030555748380720615,0.005577540025115013,0.5714285714285714,
debate_b74029a3c955,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,opponent,early,75.0,1.0,0.25,1.0,0.0,0.0,40.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.025,0.0,0.0,2.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23460564017295837,0.6433223485946655,0.08457992225885391,0.02318575233221054,0.009844839572906494,0.004461483098566532,0.14285714285714285,
debate_b74029a3c955,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,opponent,late,85.0,8.5,-0.025,0.08333333333333333,0.0,0.0,30.0,222.0,0.0,0.0,0.0,0.0,0.0,0.5,0.023809523809523808,0.0,0.0,0.5,0.023809523809523808,1.0,0.02564102564102564,1.5,0.07142857142857142,1.0,0.036630036630036625,0.0,0.0,0.5,0.023809523809523808,0.03779531642794609,0.08935443195514381,0.8154776990413666,0.04352739453315735,0.008513277163729072,0.0053319858852773905,0.8571428571428572,
debate_b74029a3c955,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,opponent,middle,85.0,4.0,0.12083333333333333,0.2236111111111111,0.0,0.0,31.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.06451612903225806,1.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.11030952632427216,0.057112570852041245,0.7891093492507935,0.033847954124212265,0.005558716133236885,0.004061772953718901,0.42857142857142855,
debate_b74029a3c955,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,proponent,early,45.0,1.0,0.05833333333333333,0.6291666666666667,0.0,0.0,15.5,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5814633220434189,0.40043578296899796,0.004583314759656787,0.009163172217085958,0.0024932745145633817,0.0018611165578477085,0.14285714285714285,
debate_b74029a3c955,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,proponent,late,29.0,8.0,-0.05,0.0,0.0,0.0,19.0,145.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,0.0,0.0,0.0,0.0,1.0,0.05263157894736842,3.0,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.0,0.01470388937741518,0.17878678441047668,0.7063297629356384,0.08830239623785019,0.009023623540997505,0.0028535863384604454,0.8571428571428571,
