debate_id,claim,round,speaker_role,utterance,stance,confidence,tactic_used,tool_used,tool_query,reply_to_turn
021214%20Snowden,Snowden Was Justified,2,moderator,"Okay. Let me go to Ben Wizner, please, on the other side. Your response.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Well, I've been following this issue very closely, to say the least, over the last ten years or more. I did not know until The Guardian published the document that the NSA, which is a foreign intelligence agency, was, on a daily basis, collecting the phone records of almost every American. Someone else who didn't know, or says he didn't know is Republican representative Jim Sensenbrenner who was one of the principal authors of the Patriot Act, who says that he didn't know until this document was published that section 215 of the Patriot Act was being used in this way.

Whether, again, that's true or not isn't important to my argument. Either he did not know-- he certainly should have known. Either way, Congress didn't do anything about it. As soon as the public was read into this debate, we're now seeing open federal courts debate the constitutionality of this. One federal judge actually enjoined it and said it's almost certainly unconstitutional. And we're seeing Congress threaten not to reauthorize this unless the administration will agree to reforms.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,James Woolsey.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Much of the controversy here involves metadata, which lets the executive branch-- and has for many years-- lets them see and keep a record of what is on the outside of an envelope, let's say, in first class mail, the address, the return address, and the postmark. That's been approved by the courts for a long time.

It has been true for decades, it's true now. That is basically metadata with first class mail. If you do it with telephone calls, call number that was called, number that was called from, length of call. What has changed here is not that the federal government has gone away from a reasonable policy. It was, and I think it still is. What's changed is Moore's law. What's changed is now we are talking about emails and telephone calls in the gazillions rather than first class letters. But you still do not hear of substantial malfeasance or other steps using simply the metadata.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"So James Woolsey, you're saying there really was no-- the alarm did not need to be rung. There wasn't a fire in that sense.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Where alarms need to be running, they should be discussed, and sometimes it's important. I stood behind at the time and I stand behind Daniel Ellsberg now for his courage in moving on the Pentagon Papers. He was dealing with policy issues and major lies that had come at us from the executive branch, and he did a courageous job, defended himself in court. Federal government misbehaved, and he was released. But what Daniel Ellsberg did I think deserved a whistle blowing. What happens when metadata goes as a result of the development of electronics from one instrumentality to another, even if you knew about it at one time, and you're a congressman, and you forgot about it because you're getting older and you forget stuff, doesn't change-- doesn't change-- not talking about anybody in this room. Okay. change the fact that metadata is just metadata.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"All right. Let me bring in Daniel Ellsberg. It's always dangerous when your opponent starts to compliment you. It's a very tricky move. But his point being, you had something to blow a whistle about. Edward Snowden does not. What's your response to that?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Let me move on something else--,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"No, I-- before you do that, I'd like to hear your answer to that question.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Okay.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"I'm saying that he is saying that Edward Snowden did not have anything to blow a whistle on, you did, but Snowden didn't.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Okay, most of the material that I put out in the Pentagon Papers, 4,000 pages that I gave to the newspapers, an additional 3,000 that I gave only to the Senate Foreign Relations Committee, it so happens, so there's some I didn't put out, it's very clear, by the way, that Snowden had an enormous amount of information that he could have put out. He says, and hasn't been challenged, that he chose not to because he thought it was not in the public interest.

And a lot of what he put out was for background to the press in looking at that, but he relied on their judgment as to what to put out. In terms of when you say there was a difference in my case, in the 4,000 or even the 7,000 pages, there was actually no evidence of clear cut domestic criminality or even international criminality. So if it was whistleblowing, and I would say it was, that's not a requirement. I thought it was reckless, deceptive, dangerous decision making, and I felt it was still going on. And, unfortunately, I did not have the documents to prove what I was saying at the time from oral testimony I got--",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"But the point-- to the point that James Woolsey was making, he is saying that Snowden-- that the Snowden revelations don't reveal anything that suggested that a whistleblowing was needed.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Okay, right, let me address that. They revealed, of course, and it's the only way we know, that Clapper, director of National Intelligence, Clapper, gave a false statement to - - we know it from Snowden.

Now, I do not believe, as Ben Wizner says, that actually he meant to deceive Congress. I don't believe he did deceive Congress. I believe that he, unchallenged by Congress, meant to deceive the public and did so effectively since Congress didn't challenge it. I just read a very interesting piece of background here by Mr. McCarthy which convinced me that Sensenbrenner is speaking very questionably when he denies that he knew or that his act covered that. That's the problem. Let me assume that Sensenbrenner is not telling the truth on this.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Remind everyone who Sensenbrenner is.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"I-- James Sensenbrenner who calls himself the ""architect of the Patriot Act,"" although, again, Mr. McCarthy said that was quite misleading. The point here is that Congress has been willing to deceive the public along with the NSA and the president regularly here, and that's the problem, that Snowden revealed.

And I want to make a specific point here that was raised earlier on this metadata. Why are we talking only about metadata entirely here? First of all, there's a lot of text messages that are not metadata, 200 million a day, that get brought up. But what makes us believe that we were not listening on a different program-- I don't mean listening, I mean collecting recording for later retrieval-- all the content of the emails and all the content of the audio of the telephone? And the answer is the president and the others keep saying, ""We don't do it."" Why should we believe them? Why would you believe",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Okay, let's take the question to the other side. Andrew McCarthy, why should we believe them?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Because we now have a system where there is oversight by Congress and oversight by the courts, and that has shown time and time again where they have either exceeded their authority or they have gone beyond what the legal is--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,But how did we hear that? We heard it from Snowden's documents that came out.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"No, what--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"We saw opinions of the FISA Court, the Federal Court had not been made public.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Yes, and-- right, and from the opinions of the FISA Court, what we see is that there's a give and take between the FISA Court and the executive branch which there never was before the 1970s where they actually have to narrow the requests that they make and actually have to go back to--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Right.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,--go back to their desks and rewrite the requests that they make.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"can actually say how many times, out of 13,000 requests for warrants, 11 had to be modified or refused.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"No, no, no, they modify at a very high percentage.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Oh,",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,If you're talking about warrants that get turned down or warrants that have to be totally rewritten--,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Yeah, warrants that get turned down, turned down.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,--sure.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"But as far as modification is concerned-- and, by the way, all this-- this argument about how the FISA Court is a rubberstamp, remember the infamous wall before 9/11 where the right hand couldn't-- the left hand couldn't know what the right hand was doing in the Justice Department, the FBI?

The FISA Court, when the Patriotic Act got rid of the wall and the FISA Court ultimately upheld that-- the FISA Court of Appeals upheld it, the FISA Court itself, by judicial fiat, attempted to rebuild the wall. That's the activist rubberstamp court that wouldn't let-- in the post 9/11 atmosphere-- did not want to allow the Justice Department to proceed without the wall--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,But did they--,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Let's bring Ben Wizner in, who has been",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Did they succeed?,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"No. They got overruled because the law didn't support what they were trying to do. The point is, though--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,They are not,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,--they were rubber-stamped.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,--a check in the balance? It didn't happen.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Ben Wizner. Ben--,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,What-- when you lose--,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Ben Wizner-- just let me--,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"What-- no let me-- this is great. When-- when they win-- when they lose, you need-- what is it? The checks and balances are there. When the checks and balances aren't there, you need to have them there.

And when we put them in there, when you lose, there were no check balances.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Clapper--,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Clapper made a full statement.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,We want the courts. We want the courts until we lose in the courts. And then we leak everything.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Ben Wizner, did you-- Ben, did you-- did you follow the point Andrew just made? Because I'd like you to respond to it, actually. The-- he's sort of saying you're kind of arguing it both ways.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"I might have lost it in the give and take a little bit, but I will say this, that one of the points that I made was precisely that the court that had approved this 15 times had exceeded its mandate. This is a court that quite properly was set up to hear warrant applications in secret. When you're seeking a warrant, you don't need an adversarial process. We don't want the person who we're conducting surveillance on to know that we've sought a warrant. What this court started to do over the last decade was to write long opinions-- 30, 50, 80 pages long-- ruling on whether whole programs of surveillance were consistent with federal statutes and consistent with the Constitution. They did that without the benefit of any adversary. They did that without anybody arguing the other side in front of these courts. Many of these judges who have left the court have said they would have benefited from an adversary.

And what's happened now that these same challenges are being brought in open federal courts? Well, now there's a 50-50 response so far. One judge in New York said that he thought that the phone records program was legal. One judge in D.C., a Republican judge, appointed by a Republican president, said he thought the program was almost Orwellian and a threat to democracy.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Okay. Let's-- let me-- let me-- I want to bring in James, because you made that point before, and see what his response is to that.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"From 1971 to '73, I was General Council of the Senate Armed Services Committee. There was no intelligence committee at the time, so four Congressional staffers from the Senate and the House side-- and four senators-- did all of the oversight work with respect to the intelligence community-- everything-- the National Reconnaissance Office, NSA, CIA, and the rest. I have seen-- either from in the executive branch or as a private citizen interested in these issues and following them-- the oversight personnel capabilities, numbers of offices, numbers of people involved in overseeing the American system of intelligence is truly awesome.

There is no country anywhere in the world that has the massive oversight from legislative, judicial, and executive sides and functions over their intelligence systems-- nobody is even close to the United States. Now, some of you may believe that we need more or we need to change what we've got because it isn't working right. All right. Fine, you know, let's talk about it. Sometimes you've got to keep fixing things. That's what our government is like. Things don't work, you got to fix them. But the idea that across the board, we don't have enough oversight-- I think-- I wish some of you could have joined me back there in 1971.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"--you said in your opening statement that Edward Snowden, having decided as an individual that he saw something wrong-- and your opponents disagree that what he saw was wrong enough to blow a whistle on. Nevertheless, when he decided to blow a whistle-- that he had no other way, but ultimately to steal the material and go to the press.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,That's not the problem.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Wait, let Daniel Ellsberg respond to it. Daniel. Okay. Why did he have no other way?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Okay. Fine. I'm glad to have a chance to address that. Actually, the president and others-- many others-- have spoken about-- there was a better way, the way it was done was sensational, more heat than light. There were better ways to do that. I think that's clearly wrong. I really whether the president is so misinformed about the situation as actually to believe that. There were four NSA high officials-- senior officials-- I'll name them: Kurt Wiebe, Ed Loomis, Bill Binney, and Thomas Drake, who have among them an average of 30 years in the NSA-- one is 28, another is 32-- who left the NSA because it conflicted with their conscience eventually.

They left it because it conflicted with the Constitution. They had tested the proposition - - that is, there are other ways to do it-- in every possible way. They had complained to their superiors that the then warrantless surveillance that was going on since 9/11 was unconstitutional, was a violation of the Fourth Amendment.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,But what was the Constitutional violation?,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,The Fourth Amendment.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Oh, really?",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"But, Andrew, let him just finish. I want to stay to the point of whether he had another way.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Let me say-- let me say on that. Let me go a little further. It wasn't just unconstitutional. The warrant with surveillance I think was blatantly illegal and criminal actually--,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Okay, but Daniel-- Daniel--",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Well, I'm sorry, I do need to say--",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"No, no, no. Wait. Whoa, whoa, whoa. Just a minute. I just want you to complete your thought on why he had no other way.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Yeah, okay.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,And I want to hear from your opponents what the other way was.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"They did everything-- they went to their superiors, they went to the inspector generals and NSA and at the DIB. They went to congressional staff and asked to testify. They asked to testify in open court under oath.

They got nowhere. Every one of them was subject wrongly to an FBI raid which took their computers without charging them ever with anything. Thomas Drake as a result, has got a spurious investigation and so forth. They have each said, in contrast-- without endorsing everything that Snowden has said-- they have said the path he used was the only way to do what they had tried to do, was to bring this to the attention of Congress and the public and that there was no other way to do it.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"All right. So the--

Andrew McCarthy.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"So the Supreme Court says that metadata is not Constitutionally protected, but four intelligence agents and you know that it is a Fourth Amendment violation.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,We were talking in 2001 to 2006 about metadata. They were collecting-- Thomas Drake--,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,It's the same information.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Thomas Drake was saying at the time, within NSA, and has said since, they were collecting content. And he said it's a secret--",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,I'm not-- I'm not even going to get-- I'm not even going to get into--,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Andrew has the floor right now.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,I'm not even going to get into the fact that the metadata base--,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,We're not talking metadata.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,--that we're-- I'm talking about meta-- I'm talking about metadata. I get to do that. The metadata base--,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,I can see why,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"--where they keep talking about how all your records are being collected, your name is not in it, your address is not in it.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Wait. Hold it. Hold it, hold it, hold it. I don't want us to be talking about metadata all night because there is an-- there is a debate to be held on whether the metadata itself represents a threat to privacy. And we can have that debate. We're trying to make a judgment about Snowden's action.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,Right.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,And I--,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"And the word ""Constitutional""--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"And we've gone through the issue of whether you thought he was whistle blow worthy or not. You said no. I want to move on to this point of whether he had another way to - - if he had this conviction that something was wrong, what would he do internally? What's there for him? When your opponents are saying that there are four examples that they cited of other people who apparently he was watching who tried to do the same thing and got nowhere and that that therefore justifies what he did. What's your response to that?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"He could have gone to Congress, which is the main place that he could have gone to. He could have gone to inspectors general in his own agency. I haven't heard any evidence that he actually tried to take any of these steps whatsoever.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Did he try, Ben Wizner?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Yeah, he did. He certainly has told Barton Gellman of the Washington Post that he did complain regularly internally. But it's interesting that you think he should have gone to the same Congress that you say knew everything that he was going to report. Congress did know. He was supposed to tell-- Senator Wydenwas on the floor of the Senate with his hair on fire saying, ""If only the public knew what I knew, they would be outraged, they would be furious."" Well, we didn't know because he didn't tell us. We only know it because Edward Snowden gave it to the press, and the press told us. Now the rules are changing.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"When you say he did try, really, how hard did he try to go up the chain of command?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Well, and how effective could it have been?",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"No, that's a different question.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"No, no.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,You're saying he didn't try because-- you're saying he didn't try because he didn't think it would work.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"No, I'm saying he did report his concerns to superiors.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Uh-huh.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"One time when he reported concerns to superiors in a posting in Geneva, he was reprimanded and punished for it. This is the experience of people who complained in the intelligence community is that they either get ignored or they get crushed.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,I think that's nonsense.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,James Woolsey.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"I have had an inspector general look into my management of the intelligence community and had disputes about it with him. I have seen a whole range of approaches of people inside intelligence organizations go up the chain through the processes that let them argue that they've not been well treated. These systems are not fanciful. They work most of the time. They're not perfect.

But generally speaking, if you have an inspector general or you have a committee of the Congress that has responsibilities, you are-- you live in a free country. You can-- you can go see people. You can make appointments. You can argue. You can compromise. It's the way we do things. But you can't, just forever add people and offices, otherwise you won't have anybody doing anything else. You already have so many people and so many structures preserving oversight over the intelligence community that the mind reels.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Daniel Ellsberg.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"I can believe that Ambassador Woolsey is totally sincere in his description of that. Of course, he's not speaking as a whistleblower, and I wonder how many whistleblowers experience-- actual whistleblowers he has actually spoken to. I have, a great many; the government accountability project and many others.

The experience of going to IGs is simply a way of being-- and to your superiors is a way of identifying yourself as a troublemaker who will be suspected of being a leaker if there is a leak. That's why the four NSA people who had not been a leak to the New York Times-- which in my opinion, they should have been and certainly would have been more effective, that's why they were raided by the FBI and the computers, because they identified themselves as somebody who already thought the system was unconstitutional. Ambassador Woolsey, I thought by your own comment, if I understood you correctly-- and I'm interested that you work on Senate armed services committee and were a senior staffer on that. But I thought I heard you say there were four staffers. There were-- which sounds about right. And there were some others. And the idea, of course, that we're talking about effective oversight is absolutely ludicrous. Judges of the FISA court, several of them now, especially ones off and even some who are on, have said, what can we do to see whether any of our orders are implemented? We don't have technical experience. We don't have staff, we don't have budget. And essentially the same is true of these committees.

And I want to make one last point here. Russell Tice-- well, first Thomas Drake has said-- the one I'm talking about-- has said the secret they're trying to hold onto desperately is to talk about metadata and not reveal how much content they are already recording. And Russell Tice has said, I, in the NSA, had phone records of Justice Alito, of journalists' sources, of Congress people, including Feinstein and her staff and a great deal of content. Now, maybe he's wrong-- maybe he's wrong, but he has asked to testify under oath to Congress. And not one committee has asked one of them to testify because they don't want to know.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"James Woolsey, and then I want to move on.",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,I was emphasizing--,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,And you should have.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,I was emphasizing how much the oversight machinery of the Congress has grown since 1971.,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,Up to four. That's pretty good.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"It has stunningly grown. That whole wing of the capitol these days, I get the feeling if you walk into it, you know, it may sink into the ground there are so many people's offices in it.

The oversight machinery of the Congress and of-- I think of the executive branch is quite extensive. It may need some reforms. If so, fine. Let's talk about it. If it has to be classified, talk about it in a classified forum. Figure out what changes need to be made and make them. That's the way we do things in the--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"I want to hear audience questions now. And I ask you to bring up questions that keep us on this topic of Snowden's actions, his motivations, the consequences of what he's done and whether they justify what he did. We haven't even talked yet about the against side's argument that he caused enormous harm to key government programs that are protecting all of us, and somebody might want to bring that up. If you raise your hand, I'll call you-- call on you. If-- a microphone will you brought to you. If you stand up and give your name, we'd appreciate it.

Hold the microphone about the distance from your mouth that I have with this microphone so that we can hear you on the radio broadcasts. Ask a tight, focused question that's on this topic. Sir right down here. Mic's coming down from behind you. Could you stand up, please?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Thank you. Avi Spindel My question concerns, was it necessary for Snowden to divulge the amount of information that he did and still create the process that he was seeking?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Ben Wizner.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Well, that gives us another opportunity to clarify and to respond to one of Andy McCarthy's points.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,But you are going to answer his question.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Yes. The number of documents that Snowden has disclosed is zero. Snowden provided a great deal of material to journalists. He entrusted it to journalists, at The Guardian, at The Washington Post. It's since expanded to the New York Times and other newspapers. His instructions to those reporters were that they, in consultation with their own editors, using their own judgment of what was in the public interest, and in consultation with the United States government, should publish what the public ought to know and should withhold what the public should not know.

My view is that the reporting until now has been extremely responsible. There has not been an article published that didn't give at least the government a chance to weigh in. There have been redactions--",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,But then why should-- why should critics of Snowden feel better about that? Why should that make them feel better?,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"I mean, this is",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,Are you saying-- that disclosing to Greenwald is not disclosing?,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"No. What I'm saying is there is a difference and a long tradition of having journalists compete with the security state over what should be secret and what should be public. If you look at the last decade, what we would not have known without leaks and investigative journalists, we wouldn't have known about torture at Abu Ghraib, we wouldn't have known that the CIA had set up a network of secret prisons across Europe and the Middle East, we wouldn't have known that the NSA had engaged in warrantless wiretapping before this was legalized by Congress in 2008.

All of this we know because journalists engage in competition with government for what the public ought to know and what it shouldn't know. Now, what Snowden did was on a larger scale. He gave a large amount of information to journalists, and those journalists include journalists around the world. I think part of what he wanted us to understand is that this is not about demonizing the NSA. The threat of mass dragnet surveillance, of collecting information about all of us in case one of us comes under suspicion, is a threat to all free society.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"But, sir, was your question couldn't he have done the same thing with fewer documents, with the--",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,Yes--,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,--okay. Could he have not done more of the same thing with fewer documents?,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"We don't know the answer yet. We don't know what has still to be published. And it's possible that the most important revelation that Snowden provided to journalists has not yet been published. Do I think that the reporting so far has been in the public interest? I think so, profoundly.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Jim Woolsey, do you want to respond to that?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Yes. Snowden has released in some fashion-- maybe he doesn't consider giving to newspaper reporters and letting them hold onto it for a while a release-- but, nonetheless, he's released, according to the press-- 1.7--",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"No, no--",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,--million--,con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"--according to national security officials, not according to the press. The press, quoting unnamed national security officials, quoting classified reports, that information is as false as their testimony was to Congress--",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Ah, we can-- we can track back through that, if you want, but I think the key issue is what has he provided to the outside world that gets at the end of this chain of press to the non- press, whatever, gets put in places where people can publicly read it? I gave you four examples of four major American programs that were extremely useful, and the blog material indicates that this is material that was disclosed as a result of Snowden's efforts and operations, and we lost all four of those programs. And we will lose a lot more.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,So does that concern this side? Daniel Ellsberg.,neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"I'm sorry. The statement that NSA has lost those programs is as reliable as the statement by NSA that he's released 1.7 million documents. Snowden has said publicly and to me it so happens on encrypted line that, that's an absurd estimate and has no relation to the much, much, much lower amount that he released in terms of this. And the reason that does make a difference is that obviously 1.7 or one million or five-- half a million--",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,--can't be read by him. He learned from Manning to avoid the charge that he was releasing anything he had not read himself.,pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,"Why-- Daniel, why do you say-- I think the word was ""absurd,"" the statement you said Jim Woolsey made, that four important programs had been lost, why is that an absurd statement?",neutral,,,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"No, no, no, it's not absurd. Maybe it happened. But to take at face value the statement that NSA has not been able to replace that, that it doesn't have substitutes, that it got-- that it actually caused them harm",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,opponent,"Some of those programs are not NSA programs, they're military programs.",con,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,proponent,"Fine, that's also part-- that's part of it.",pro,55,human_transcript,none,,
021214%20Snowden,Snowden Was Justified,2,moderator,the programs of other foreign intelligence services.,neutral,,,none,,
