topic_id,topic_category,model_name,debate_role,confidence_mean,confidence_median,confidence_std,confidence_min,confidence_max,confidence_count,confidence_delta_within_role_mean,confidence_delta_within_role_median,confidence_delta_within_role_std,confidence_delta_within_role_min,confidence_delta_within_role_max,confidence_delta_within_role_count,word_count_mean,word_count_median,word_count_std,word_count_min,word_count_max,word_count_count,avg_sentence_length_mean,avg_sentence_length_median,avg_sentence_length_std,avg_sentence_length_min,avg_sentence_length_max,avg_sentence_length_count,lemma_type_token_ratio_mean,lemma_type_token_ratio_median,lemma_type_token_ratio_std,lemma_type_token_ratio_min,lemma_type_token_ratio_max,lemma_type_token_ratio_count,vader_compound_mean,vader_compound_median,vader_compound_std,vader_compound_min,vader_compound_max,vader_compound_count,evidence_density_per_1k_words_mean,evidence_density_per_1k_words_median,evidence_density_per_1k_words_std,evidence_density_per_1k_words_min,evidence_density_per_1k_words_max,evidence_density_per_1k_words_count,rebuttal_density_per_1k_words_mean,rebuttal_density_per_1k_words_median,rebuttal_density_per_1k_words_std,rebuttal_density_per_1k_words_min,rebuttal_density_per_1k_words_max,rebuttal_density_per_1k_words_count,hedge_density_per_1k_words_mean,hedge_density_per_1k_words_median,hedge_density_per_1k_words_std,hedge_density_per_1k_words_min,hedge_density_per_1k_words_max,hedge_density_per_1k_words_count,assertive_density_per_1k_words_mean,assertive_density_per_1k_words_median,assertive_density_per_1k_words_std,assertive_density_per_1k_words_min,assertive_density_per_1k_words_max,assertive_density_per_1k_words_count,strong_modal_density_per_1k_words_mean,strong_modal_density_per_1k_words_median,strong_modal_density_per_1k_words_std,strong_modal_density_per_1k_words_min,strong_modal_density_per_1k_words_max,strong_modal_density_per_1k_words_count,weak_modal_density_per_1k_words_mean,weak_modal_density_per_1k_words_median,weak_modal_density_per_1k_words_std,weak_modal_density_per_1k_words_min,weak_modal_density_per_1k_words_max,weak_modal_density_per_1k_words_count,moral_density_per_1k_words_mean,moral_density_per_1k_words_median,moral_density_per_1k_words_std,moral_density_per_1k_words_min,moral_density_per_1k_words_max,moral_density_per_1k_words_count,stance_proxy_score_mean,stance_proxy_score_median,stance_proxy_score_std,stance_proxy_score_min,stance_proxy_score_max,stance_proxy_score_count,assertiveness_balance_mean,assertiveness_balance_median,assertiveness_balance_std,assertiveness_balance_min,assertiveness_balance_max,assertiveness_balance_count,modality_balance_mean,modality_balance_median,modality_balance_std,modality_balance_min,modality_balance_max,modality_balance_count,lexical_overlap_prev_other_turn_mean,lexical_overlap_prev_other_turn_median,lexical_overlap_prev_other_turn_std,lexical_overlap_prev_other_turn_min,lexical_overlap_prev_other_turn_max,lexical_overlap_prev_other_turn_count,semantic_similarity_prev_other_turn_mean,semantic_similarity_prev_other_turn_median,semantic_similarity_prev_other_turn_std,semantic_similarity_prev_other_turn_min,semantic_similarity_prev_other_turn_max,semantic_similarity_prev_other_turn_count,lexical_overlap_prev_opponent_turn_mean,lexical_overlap_prev_opponent_turn_median,lexical_overlap_prev_opponent_turn_std,lexical_overlap_prev_opponent_turn_min,lexical_overlap_prev_opponent_turn_max,lexical_overlap_prev_opponent_turn_count,semantic_similarity_prev_opponent_turn_mean,semantic_similarity_prev_opponent_turn_median,semantic_similarity_prev_opponent_turn_std,semantic_similarity_prev_opponent_turn_min,semantic_similarity_prev_opponent_turn_max,semantic_similarity_prev_opponent_turn_count,novelty_vs_prev_turn_lexical_mean,novelty_vs_prev_turn_lexical_median,novelty_vs_prev_turn_lexical_std,novelty_vs_prev_turn_lexical_min,novelty_vs_prev_turn_lexical_max,novelty_vs_prev_turn_lexical_count,novelty_vs_prev_turn_semantic_mean,novelty_vs_prev_turn_semantic_median,novelty_vs_prev_turn_semantic_std,novelty_vs_prev_turn_semantic_min,novelty_vs_prev_turn_semantic_max,novelty_vs_prev_turn_semantic_count,novelty_vs_prev_opponent_turn_lexical_mean,novelty_vs_prev_opponent_turn_lexical_median,novelty_vs_prev_opponent_turn_lexical_std,novelty_vs_prev_opponent_turn_lexical_min,novelty_vs_prev_opponent_turn_lexical_max,novelty_vs_prev_opponent_turn_lexical_count,novelty_vs_prev_opponent_turn_semantic_mean,novelty_vs_prev_opponent_turn_semantic_median,novelty_vs_prev_opponent_turn_semantic_std,novelty_vs_prev_opponent_turn_semantic_min,novelty_vs_prev_opponent_turn_semantic_max,novelty_vs_prev_opponent_turn_semantic_count,has_evidence_rate,has_rebuttal_rate,has_question_rate,total_words,utterance_count
election_fraud,government,gemma3:27b,opponent,52.8235294117647,50.0,6.644878611735951,45.0,75.0,17,2.6923076923076925,1.0,8.528233652449329,-5.0,27.0,13,37.76470588235294,37.0,7.603694922245911,29,54,17,30.058823529411764,30.0,7.4747122706771645,14.5,40.0,17,0.967910747009747,0.9705882352941176,0.03920006534941885,0.875,1.0,17,-0.25726470588235295,-0.4404,0.4929120914792724,-0.802,0.8625,17,33.30214437578369,27.027027027027028,21.335217644122537,0.0,75.0,17,0.0,0.0,0.0,0.0,0.0,17,5.757239530059003,0.0,11.168600327016803,0.0,34.48275862068966,17,1.3679890560875512,0.0,5.640363372937975,0.0,23.25581395348837,17,0.0,0.0,0.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,17,4.319603995497913,4.351715455955689,0.8482455503482168,2.808174866484984,5.8365510552501565,17,-0.11764705882352941,-0.0,0.3321055820775357,-1.0,-0.0,17,-0.004389250473971447,0.0,0.013163870770712145,-0.0344827586206896,0.0232558139534883,17,0.0,0.0,0.0,0.0,0.0,17,0.16058796747090043,0.1428571428571428,0.07548859763541169,0.0606060606060606,0.3235294117647059,17,0.6543681035879282,0.649601337736184,0.14986114679688828,0.3916631739719643,0.8620692784045889,17,0.16058796747090043,0.1428571428571428,0.07548859763541169,0.0606060606060606,0.3235294117647059,17,0.6543681035879282,0.649601337736184,0.14986114679688828,0.3916631739719643,0.8620692784045889,17,0.8394120325290996,0.8571428571428572,0.0754885976354117,0.6764705882352942,0.9393939393939394,17,0.34563189641207187,0.350398662263816,0.14986114679688822,0.1379307215954111,0.6083368260280357,17,0.8394120325290996,0.8571428571428572,0.0754885976354117,0.6764705882352942,0.9393939393939394,17,0.34563189641207187,0.350398662263816,0.14986114679688822,0.1379307215954111,0.6083368260280357,17,0.8823529411764706,0.0,0.0,642,17
election_fraud,government,gemma3:27b,proponent,56.75,54.0,10.842775911808017,43.0,78.0,20,1.6875,-1.0,8.308379304453226,-5.0,29.0,16,34.4,35.0,4.096211343231824,26,43,20,34.4,35.0,4.096211343231824,26.0,43.0,20,0.9908996800301149,1.0,0.018685552818125138,0.9523809523809524,1.0,20,0.08429500000000001,0.08995,0.5232029489243709,-0.7081,0.8679,20,10.720092149170537,0.0,15.595911455728432,0.0,46.51162790697674,20,0.0,0.0,0.0,0.0,0.0,20,4.603974654377881,0.0,11.26134540100948,0.0,32.25806451612903,20,1.4285714285714286,0.0,6.3887656499994,0.0,28.571428571428573,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,5.16929403274121,4.892569358760872,0.9358632443228447,3.7078701311523288,7.036771746109249,20,0.2,0.0,0.41039134083406165,0.0,1.0,20,-0.00317540322580645,0.0,0.0134714797659859,-0.032258064516129,0.0285714285714285,20,0.0,0.0,0.0,0.0,0.0,20,0.05488550017160687,0.05791592128801425,0.03725240177169783,0.0,0.1267605633802817,20,0.5267405864076972,0.5168130893682732,0.09661681882087127,0.3936476049041559,0.7071469095892071,16,0.055127519894697066,0.048780487804878,0.05068375899566775,0.0,0.1666666666666666,20,0.511438088273571,0.4751021960555173,0.144397287389619,0.2903488600736629,0.7420032210814598,16,0.9451144998283931,0.9420840787119857,0.037252401771697835,0.8732394366197183,1.0,20,0.47325941359230284,0.4831869106317268,0.09661681882087127,0.2928530904107929,0.606352395095844,16,0.9448724801053029,0.951219512195122,0.05068375899566776,0.8333333333333334,1.0,20,0.48856191172642904,0.5248978039444827,0.144397287389619,0.2579967789185402,0.7096511399263371,16,0.35,0.0,0.0,688,20
federal_reserve,finance,dolphin-yi-34b,moderator,,,,,,0,,,,,,0,136.2,127.5,52.32248183394168,54,247,20,32.55772727272727,30.766666666666666,11.957424612304623,13.5,54.66666666666666,20,0.7316256369878,0.7290256790581255,0.053398641207304545,0.625,0.8111111111111111,20,0.140635,0.68445,0.8563774476952629,-0.9648,0.9808,20,83.21119781821977,73.17073170731707,35.85413523666782,32.388663967611336,157.89473684210526,20,0.0,0.0,0.0,0.0,0.0,20,1.8518134367357635,0.0,2.9617383365120333,0.0,8.130081300813009,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,1.4288719358763913,1.2494729387562864,0.6262217479521185,0.6547549301182771,2.7368643562399924,20,-0.05,0.0,0.6048053188292994,-1.0,1.0,20,-0.0018518134367357549,0.0,0.0029617383365120203,-0.008130081300813,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.18044884123200694,0.1775210084033613,0.08272698380374253,0.0534351145038167,0.3513513513513513,20,0.6652883208691471,0.6763847485324301,0.08076207324207571,0.5023661103673571,0.8106176837250735,20,0.0,0.0,0.0,0.0,0.0,20,,,,,,0,0.8195511587679929,0.8224789915966386,0.0827269838037425,0.6486486486486487,0.9465648854961832,20,0.3347116791308528,0.32361525146756986,0.08076207324207574,0.1893823162749265,0.4976338896326429,20,1.0,1.0,0.0,1.0,1.0,20,,,,,,0,1.0,0.0,1.0,2724,20
federal_reserve,finance,dolphin-yi-34b,opponent,61.10526315789474,58.0,6.514042411437898,55.0,71.0,19,2.6,1.0,5.590808783811414,-3.0,15.0,15,25.57894736842105,25.0,7.904399544794196,14,44,19,20.763157894736842,21.0,7.11877100241294,11.5,34.0,19,0.9909510618651893,1.0,0.021639506442622733,0.9333333333333332,1.0,19,0.41423157894736845,0.6124,0.42076627327430394,-0.4717,0.7972,19,5.727554179566563,0.0,14.155507655072785,0.0,50.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,6.972581359727681,6.15448300770022,2.2465010643848413,3.015383576706668,11.93330965700387,19,0.0,-0.0,0.0,-0.0,-0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.3123792241855094,0.2105263157894736,0.2860015863116624,0.0238095238095238,1.0,19,0.710197262151647,0.7111998696141841,0.14332998937037955,0.4306253080739886,1.0000000000000009,19,0.3123792241855094,0.2105263157894736,0.2860015863116624,0.0238095238095238,1.0,19,0.710197262151647,0.7111998696141841,0.14332998937037955,0.4306253080739886,1.0000000000000009,19,0.6876207758144905,0.7894736842105263,0.2860015863116624,0.0,0.9761904761904762,19,0.289802737848353,0.2888001303858158,0.14332998937037944,0.0,0.5693746919260114,19,0.6876207758144905,0.7894736842105263,0.2860015863116624,0.0,0.9761904761904762,19,0.289802737848353,0.2888001303858158,0.14332998937037944,0.0,0.5693746919260114,19,0.15789473684210525,0.0,0.0,486,19
federal_reserve,finance,dolphin-yi-34b,proponent,52.421052631578945,53.0,4.8340894750337,42.0,60.0,19,-2.4,-2.0,2.947153590452029,-10.0,5.0,15,19.789473684210527,20.0,4.479322212721486,11,26,19,19.789473684210527,20.0,4.479322212721486,11.0,26.0,19,0.993421052631579,1.0,0.019706360477644114,0.9375,1.0,19,0.3285421052631579,0.4588,0.42912449412960374,-0.5423,0.743,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,8.699293123541644,7.448424003421373,3.2565199439860746,4.793679692137188,18.18232393750509,19,0.05263157894736842,0.0,0.22941573387056174,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0945496373862467,0.0978260869565217,0.06838569213969609,0.0,0.2432432432432432,19,0.5597309395927581,0.5574851247564228,0.08990029784992289,0.4246841131823906,0.7327054809788982,15,0.21214193783325697,0.1388888888888889,0.244020885884491,0.0,1.0,19,0.6860570861033117,0.6757502084547207,0.12591977428902165,0.5061152804318706,1.0000000000000009,15,0.9054503626137532,0.9021739130434784,0.06838569213969609,0.7567567567567568,1.0,19,0.4402690604072418,0.4425148752435772,0.08990029784992287,0.2672945190211018,0.5753158868176094,15,0.787858062166743,0.8611111111111112,0.24402088588449103,0.0,1.0,19,0.3139429138966883,0.3242497915452793,0.1259197742890215,0.0,0.4938847195681294,15,0.0,0.0,0.0,376,19
federal_reserve,finance,gemma3:27b,moderator,,,,,,0,,,,,,0,176.78947368421052,176.0,21.22519191738498,126,221,19,39.07531328320802,33.8,12.279698580793887,25.0,69.33333333333333,19,0.7495700767481847,0.7413793103448276,0.03913414605535248,0.6761904761904762,0.8191489361702128,19,0.36190526315789473,0.5661,0.6383787603276184,-0.9654,0.9704,19,60.23445140817093,59.523809523809526,8.806922349618029,45.24886877828055,77.31958762886597,19,0.3132832080200501,0.0,1.3655698444676296,0.0,5.9523809523809526,19,1.343857381009084,0.0,3.321087987935397,0.0,10.989010989010987,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.9605328769762359,0.966666992659029,0.12044539794947633,0.7011742858560862,1.2346328776389996,19,1.105263157894737,1.0,1.1496249070460263,-1.0,4.0,19,-0.0013438573810090736,0.0,0.0033210879879353753,-0.0109890109890109,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.14189422305916125,0.1413043478260869,0.043860334943504845,0.0697674418604651,0.2111111111111111,19,0.5855880316262381,0.5910330975760064,0.08045449919701372,0.3620905853673644,0.6852430291071863,19,0.0,0.0,0.0,0.0,0.0,19,,,,,,0,0.8581057769408387,0.8586956521739131,0.04386033494350484,0.7888888888888889,0.9302325581395348,19,0.41441196837376193,0.4089669024239936,0.08045449919701372,0.3147569708928137,0.6379094146326356,19,1.0,1.0,0.0,1.0,1.0,19,,,,,,0,1.0,0.05263157894736842,1.0,3359,19
federal_reserve,finance,gemma3:27b,opponent,52.55,52.0,3.0517466957034354,50.0,62.0,20,1.1875,1.5,2.286737122335374,-5.0,5.0,16,37.55,37.5,7.4514216234572554,27,54,20,35.025,34.0,6.791006049025045,23.5,54.0,20,0.9686339888181994,1.0,0.038563007380130826,0.9,1.0,20,0.082155,0.0,0.49669932923036525,-0.7579,0.8225,20,14.370990331117943,18.51851851851852,13.975535916881105,0.0,37.03703703703704,20,1.6129032258064515,0.0,7.2131225080638375,0.0,32.25806451612903,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,4.529294657848925,4.313137344078192,0.972515817589072,3.001410986406604,6.0637755521621255,20,0.05,-0.0,0.22360679774997894,-0.0,1.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.20108257631797977,0.1666666666666666,0.12251738978470056,0.0227272727272727,0.4615384615384615,20,0.7194850978617754,0.7262955196742166,0.08759249910887203,0.5754233487376559,0.8778056721254711,20,0.20108257631797977,0.1666666666666666,0.12251738978470056,0.0227272727272727,0.4615384615384615,20,0.7194850978617754,0.7262955196742166,0.08759249910887203,0.5754233487376559,0.8778056721254711,20,0.7989174236820202,0.8333333333333334,0.12251738978470056,0.5384615384615384,0.9772727272727272,20,0.2805149021382246,0.27370448032578343,0.08759249910887204,0.1221943278745288,0.4245766512623441,20,0.7989174236820202,0.8333333333333334,0.12251738978470056,0.5384615384615384,0.9772727272727272,20,0.2805149021382246,0.27370448032578343,0.08759249910887204,0.1221943278745288,0.4245766512623441,20,0.55,0.05,0.0,751,20
federal_reserve,finance,gemma3:27b,proponent,51.1,50.0,3.837488213594107,46.0,58.0,20,-1.375,-1.0,2.276693508870558,-5.0,2.0,16,39.4,38.0,4.321305845520114,31,50,20,39.4,38.0,4.321305845520114,31.0,50.0,20,0.987397262907008,1.0,0.020780425803716463,0.9333333333333332,1.0,20,0.18997999999999998,0.4404,0.5408068879972436,-0.81,0.7717,20,2.4785801713586286,0.0,7.64504127194632,0.0,26.31578947368421,20,5.007829141333635,0.0,10.28589565485297,0.0,26.31578947368421,20,2.667140825035562,0.0,8.210096999015075,0.0,27.027027027027028,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,4.1801536361481375,3.9904037499355143,0.7263630292871213,3.11712569689152,5.749804511120713,20,0.1,0.0,0.447213595499958,-1.0,1.0,20,-0.00266714082503556,0.0,0.008210096999015069,-0.027027027027027,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.056330904174183016,0.06863404787080646,0.036984846077167025,0.0,0.1333333333333333,20,0.5096420092749302,0.5166475995138324,0.10509470128917907,0.3167172277942425,0.7186707337083205,16,0.06341840618942136,0.0657142857142857,0.05036276457026805,0.0,0.1578947368421052,20,0.5303902891584534,0.5423973163346236,0.0889453077610558,0.3175003015298561,0.6549103236413016,16,0.943669095825817,0.9313659521291935,0.03698484607716698,0.8666666666666667,1.0,20,0.4903579907250698,0.48335240048616757,0.10509470128917908,0.2813292662916795,0.6832827722057575,16,0.9365815938105786,0.9342857142857143,0.05036276457026808,0.8421052631578947,1.0,20,0.4696097108415465,0.4576026836653764,0.0889453077610558,0.3450896763586983,0.6824996984701439,16,0.1,0.2,0.0,788,20
flat_earth,science,dolphin-yi-34b,moderator,,,,,,0,,,,,,0,139.21052631578948,135.0,31.560486806850427,84,215,19,29.520989974937343,30.714285714285715,8.95684839079215,14.625,43.0,19,0.738141474785612,0.7358490566037735,0.07170810310119512,0.5494505494505495,0.8571428571428571,19,-0.2819157894736842,-0.5803,0.7077849243811898,-0.9689,0.9111,19,86.76025670467003,94.01709401709402,23.24129327337455,37.2093023255814,119.04761904761904,19,0.3352329869259135,0.0,1.4612467125513489,0.0,6.369426751592357,19,0.717594259245926,0.0,2.1719260492691457,0.0,7.751937984496124,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,1.1442949925078376,1.1224054324393435,0.27637378657414136,0.613162128102682,1.8137932695137011,19,-0.631578947368421,0.0,1.3420765964144055,-4.0,1.0,19,-0.0007175942592459211,0.0,0.0021719260492691315,-0.0077519379844961,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.1658794894608726,0.1505376344086021,0.049843784658194855,0.0975609756097561,0.2592592592592592,19,0.6366657257313816,0.6470627812030625,0.13062407730749698,0.4108583740281318,0.8228917360842082,19,0.0,0.0,0.0,0.0,0.0,19,,,,,,0,0.8341205105391274,0.8494623655913979,0.049843784658194876,0.7407407407407407,0.902439024390244,19,0.3633342742686184,0.3529372187969375,0.13062407730749695,0.1771082639157918,0.5891416259718681,19,1.0,1.0,0.0,1.0,1.0,19,,,,,,0,1.0,0.05263157894736842,1.0,2645,19
flat_earth,science,dolphin-yi-34b,opponent,70.18181818181819,75.0,12.089815398244772,55.0,85.0,11,2.2857142857142856,0.0,3.8606685826112948,0.0,10.0,7,30.09090909090909,31.0,8.312094145936337,21,40,11,20.0,20.0,2.133072900770155,15.5,22.0,11,0.9730707888602627,1.0,0.03820880162475845,0.9166666666666666,1.0,11,0.15572727272727274,0.3182,0.258895732258796,-0.3318,0.3182,11,38.04844552645139,45.45454545454545,10.349645481148823,25.0,51.282051282051285,11,4.329004329004329,0.0,14.3576830751316,0.0,47.61904761904762,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,5.045794343156989,4.847576868814049,1.2867142584165778,3.4113293696421443,7.203324436458147,11,0.18181818181818182,-0.0,0.4045199174779453,-0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.2609165689556266,0.1875,0.25167051779896726,0.03125,0.8125,11,0.6842238389529162,0.7108184064495923,0.18146615341777142,0.3861905783720054,0.8845427085384893,11,0.2609165689556266,0.1875,0.25167051779896726,0.03125,0.8125,11,0.6842238389529162,0.7108184064495923,0.18146615341777142,0.3861905783720054,0.8845427085384893,11,0.7390834310443734,0.8125,0.2516705177989673,0.1875,0.96875,11,0.3157761610470839,0.2891815935504077,0.18146615341777145,0.1154572914615107,0.6138094216279946,11,0.7390834310443734,0.8125,0.2516705177989673,0.1875,0.96875,11,0.3157761610470839,0.2891815935504077,0.18146615341777145,0.1154572914615107,0.6138094216279946,11,1.0,0.09090909090909091,0.0,331,11
flat_earth,science,dolphin-yi-34b,proponent,47.4,51.0,9.085309964049502,29.0,55.0,15,-3.909090909090909,-3.0,5.485518124198396,-20.0,-1.0,11,19.6,19.0,3.3338094898007764,14,25,15,19.6,19.0,3.3338094898007764,14.0,25.0,15,1.0,1.0,0.0,1.0,1.0,15,-0.14371333333333333,-0.3182,0.37613057357911284,-0.6249,0.5574,15,20.789534869491792,0.0,26.637761729321834,0.0,58.8235294117647,15,9.916094584286805,0.0,20.62521237321013,0.0,52.63157894736842,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,7.955619124707986,7.405318987272142,2.239774790642456,3.3055026643667254,12.57273624182275,15,0.06666666666666667,0.0,0.2581988897471611,0.0,1.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0497905026003418,0.0476190476190476,0.04262423145560688,0.0,0.1194029850746268,15,0.5461455351636025,0.5628677023693529,0.1473312234238183,0.273943949148847,0.7616588651709104,11,0.12407400295841155,0.064516129032258,0.2049630301470881,0.0,0.8125,15,0.6159393896759829,0.6145580574092683,0.1568167676277873,0.303529694290978,0.8799793437187416,11,0.9502094973996582,0.9523809523809524,0.04262423145560692,0.8805970149253731,1.0,15,0.4538544648363975,0.4371322976306471,0.14733122342381832,0.2383411348290895,0.726056050851153,11,0.8759259970415884,0.935483870967742,0.2049630301470881,0.1875,1.0,15,0.3840606103240171,0.3854419425907317,0.1568167676277873,0.1200206562812583,0.696470305709022,11,0.4,0.2,0.0,294,15
flat_earth,science,gemma3:27b,moderator,,,,,,0,,,,,,0,188.66666666666666,179.0,28.92414321299873,128,233,12,39.19880952380952,40.016666666666666,9.672960839782053,28.5,64.0,12,0.723700257837412,0.7268518518518519,0.05686461152165204,0.638095238095238,0.8504672897196262,12,-0.720125,-0.8624,0.3852998717056154,-0.9863,0.3736,12,72.03428416346955,68.98602438299139,14.75554537733156,47.84688995215311,100.96153846153848,12,0.0,0.0,0.0,0.0,0.0,12,2.207463237403631,0.0,3.695670476056933,0.0,11.560693641618498,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.872785336364784,0.8496448329886803,0.16337149094120076,0.6834189610999568,1.262875409780152,12,1.3333333333333333,1.0,1.5569978883230458,-1.0,4.0,12,-0.0022074632374036083,0.0,0.0036956704760568978,-0.0115606936416184,0.0,12,0.0,0.0,0.0,0.0,0.0,12,0.12092309875597664,0.1242207554088742,0.03106142293304948,0.0588235294117647,0.1641791044776119,12,0.6168794371537942,0.6243777919117388,0.06441570093032273,0.5064984144930726,0.7573640827734147,12,0.0,0.0,0.0,0.0,0.0,12,,,,,,0,0.8790769012440234,0.8757792445911258,0.031061422933049452,0.835820895522388,0.9411764705882352,12,0.3831205628462057,0.3756222080882612,0.06441570093032276,0.2426359172265852,0.4935015855069273,12,1.0,1.0,0.0,1.0,1.0,12,,,,,,0,1.0,0.0,1.0,2264,12
flat_earth,science,gemma3:27b,opponent,55.75,54.0,8.533987776439632,50.0,90.0,20,3.3125,2.0,8.553508052255518,-2.0,35.0,16,35.9,36.0,5.505021631010611,29,49,20,31.575,33.0,6.0746994727484696,18.5,39.0,20,0.9636687238517903,1.0,0.05803040501185534,0.7619047619047619,1.0,20,-0.364025,-0.5243,0.44918908089437887,-0.951,0.6705,20,31.19780371967953,27.027027027027028,25.825451019452647,0.0,105.26315789473684,20,2.8309409888357258,0.0,8.73742670633889,0.0,30.303030303030305,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,4.6593224488951925,4.419682695889513,0.9896055024923389,3.2924453532707143,7.290546430387421,20,0.15,-0.0,0.6708203932499369,-1.0,1.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.1673261388488279,0.1564027370478983,0.10393629306563551,0.0256410256410256,0.3870967741935484,20,0.702570424734474,0.7114436278389733,0.11221628387665712,0.4904912878228515,0.8944480106162094,20,0.1673261388488279,0.1564027370478983,0.10393629306563551,0.0256410256410256,0.3870967741935484,20,0.702570424734474,0.7114436278389733,0.11221628387665712,0.4904912878228515,0.8944480106162094,20,0.832673861151172,0.8435972629521017,0.10393629306563555,0.6129032258064516,0.9743589743589745,20,0.297429575265526,0.28855637216102664,0.11221628387665712,0.1055519893837906,0.5095087121771484,20,0.832673861151172,0.8435972629521017,0.10393629306563555,0.6129032258064516,0.9743589743589745,20,0.297429575265526,0.28855637216102664,0.11221628387665712,0.1055519893837906,0.5095087121771484,20,0.8,0.1,0.0,718,20
flat_earth,science,gemma3:27b,proponent,49.25,50.0,6.884765791223407,38.0,57.0,16,-1.9166666666666667,-1.0,3.0883456393154556,-10.0,2.0,12,32.9375,33.0,4.552929459882579,23,41,16,32.9375,33.0,4.552929459882579,23.0,41.0,16,0.9824467501097935,1.0,0.028802323782264414,0.9090909090909092,1.0,16,-0.05304999999999999,0.07715,0.49029514240574185,-0.8555,0.6908,16,9.323899154888267,0.0,14.3730584077107,0.0,34.48275862068966,16,1.893939393939394,0.0,7.575757575757576,0.0,30.303030303030305,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,5.445382935065247,4.942404397333018,1.2182783070908731,3.828661999460383,7.68474032104332,16,-0.3125,0.0,0.6020797289396148,-1.0,1.0,16,0.0,0.0,0.0,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,16,0.04491053251132562,0.0475429975429975,0.04367872819363317,0.0,0.1639344262295081,16,0.5264637887462277,0.5685630965514017,0.1175256285341391,0.2614271321172675,0.6610774807345309,12,0.04612886793443209,0.028782894736842098,0.06863291275187987,0.0,0.2666666666666666,16,0.5029070037849005,0.472022127577181,0.13746118000052404,0.3249671810219987,0.7474756965338895,12,0.9550894674886743,0.9524570024570025,0.043678728193633186,0.8360655737704918,1.0,16,0.47353621125377227,0.43143690344859825,0.11752562853413913,0.3389225192654691,0.7385728678827326,12,0.953871132065568,0.971217105263158,0.06863291275187987,0.7333333333333334,1.0,16,0.49709299621509956,0.527977872422819,0.13746118000052407,0.2525243034661105,0.6750328189780013,12,0.3125,0.0625,0.0,527,16
