topic_id,topic_category,debate_role,confidence_mean,confidence_median,confidence_std,confidence_min,confidence_max,confidence_count,confidence_delta_within_role_mean,confidence_delta_within_role_median,confidence_delta_within_role_std,confidence_delta_within_role_min,confidence_delta_within_role_max,confidence_delta_within_role_count,word_count_mean,word_count_median,word_count_std,word_count_min,word_count_max,word_count_count,avg_sentence_length_mean,avg_sentence_length_median,avg_sentence_length_std,avg_sentence_length_min,avg_sentence_length_max,avg_sentence_length_count,lemma_type_token_ratio_mean,lemma_type_token_ratio_median,lemma_type_token_ratio_std,lemma_type_token_ratio_min,lemma_type_token_ratio_max,lemma_type_token_ratio_count,vader_compound_mean,vader_compound_median,vader_compound_std,vader_compound_min,vader_compound_max,vader_compound_count,evidence_density_per_1k_words_mean,evidence_density_per_1k_words_median,evidence_density_per_1k_words_std,evidence_density_per_1k_words_min,evidence_density_per_1k_words_max,evidence_density_per_1k_words_count,rebuttal_density_per_1k_words_mean,rebuttal_density_per_1k_words_median,rebuttal_density_per_1k_words_std,rebuttal_density_per_1k_words_min,rebuttal_density_per_1k_words_max,rebuttal_density_per_1k_words_count,hedge_density_per_1k_words_mean,hedge_density_per_1k_words_median,hedge_density_per_1k_words_std,hedge_density_per_1k_words_min,hedge_density_per_1k_words_max,hedge_density_per_1k_words_count,assertive_density_per_1k_words_mean,assertive_density_per_1k_words_median,assertive_density_per_1k_words_std,assertive_density_per_1k_words_min,assertive_density_per_1k_words_max,assertive_density_per_1k_words_count,strong_modal_density_per_1k_words_mean,strong_modal_density_per_1k_words_median,strong_modal_density_per_1k_words_std,strong_modal_density_per_1k_words_min,strong_modal_density_per_1k_words_max,strong_modal_density_per_1k_words_count,weak_modal_density_per_1k_words_mean,weak_modal_density_per_1k_words_median,weak_modal_density_per_1k_words_std,weak_modal_density_per_1k_words_min,weak_modal_density_per_1k_words_max,weak_modal_density_per_1k_words_count,moral_density_per_1k_words_mean,moral_density_per_1k_words_median,moral_density_per_1k_words_std,moral_density_per_1k_words_min,moral_density_per_1k_words_max,moral_density_per_1k_words_count,stance_proxy_score_mean,stance_proxy_score_median,stance_proxy_score_std,stance_proxy_score_min,stance_proxy_score_max,stance_proxy_score_count,assertiveness_balance_mean,assertiveness_balance_median,assertiveness_balance_std,assertiveness_balance_min,assertiveness_balance_max,assertiveness_balance_count,modality_balance_mean,modality_balance_median,modality_balance_std,modality_balance_min,modality_balance_max,modality_balance_count,lexical_overlap_prev_other_turn_mean,lexical_overlap_prev_other_turn_median,lexical_overlap_prev_other_turn_std,lexical_overlap_prev_other_turn_min,lexical_overlap_prev_other_turn_max,lexical_overlap_prev_other_turn_count,semantic_similarity_prev_other_turn_mean,semantic_similarity_prev_other_turn_median,semantic_similarity_prev_other_turn_std,semantic_similarity_prev_other_turn_min,semantic_similarity_prev_other_turn_max,semantic_similarity_prev_other_turn_count,lexical_overlap_prev_opponent_turn_mean,lexical_overlap_prev_opponent_turn_median,lexical_overlap_prev_opponent_turn_std,lexical_overlap_prev_opponent_turn_min,lexical_overlap_prev_opponent_turn_max,lexical_overlap_prev_opponent_turn_count,semantic_similarity_prev_opponent_turn_mean,semantic_similarity_prev_opponent_turn_median,semantic_similarity_prev_opponent_turn_std,semantic_similarity_prev_opponent_turn_min,semantic_similarity_prev_opponent_turn_max,semantic_similarity_prev_opponent_turn_count,novelty_vs_prev_turn_lexical_mean,novelty_vs_prev_turn_lexical_median,novelty_vs_prev_turn_lexical_std,novelty_vs_prev_turn_lexical_min,novelty_vs_prev_turn_lexical_max,novelty_vs_prev_turn_lexical_count,novelty_vs_prev_turn_semantic_mean,novelty_vs_prev_turn_semantic_median,novelty_vs_prev_turn_semantic_std,novelty_vs_prev_turn_semantic_min,novelty_vs_prev_turn_semantic_max,novelty_vs_prev_turn_semantic_count,novelty_vs_prev_opponent_turn_lexical_mean,novelty_vs_prev_opponent_turn_lexical_median,novelty_vs_prev_opponent_turn_lexical_std,novelty_vs_prev_opponent_turn_lexical_min,novelty_vs_prev_opponent_turn_lexical_max,novelty_vs_prev_opponent_turn_lexical_count,novelty_vs_prev_opponent_turn_semantic_mean,novelty_vs_prev_opponent_turn_semantic_median,novelty_vs_prev_opponent_turn_semantic_std,novelty_vs_prev_opponent_turn_semantic_min,novelty_vs_prev_opponent_turn_semantic_max,novelty_vs_prev_opponent_turn_semantic_count,has_evidence_rate,has_rebuttal_rate,has_question_rate,total_words,utterance_count
deep_state,government,moderator,,,,,,0,,,,,,0,149.9,156.0,25.44736569966786,95,209,20,32.723571428571425,32.0,6.913320203824028,18.714285714285715,42.5,20,0.6951196656530887,0.6952380952380952,0.07097255987509621,0.5862068965517241,0.8873239436619719,20,-0.026059999999999993,-0.17995,0.7568567370520347,-0.9659,0.9673,20,71.53577758369295,66.39118457300276,15.829144053040864,52.94117647058823,106.87022900763358,20,1.130992442743688,0.0,2.887370691103022,0.0,10.526315789473685,20,2.3288587169437376,0.0,3.8935156294425948,0.0,12.738853503184714,20,0.29411764705882354,0.0,1.3153341044116411,0.0,5.882352941176471,20,0.29411764705882354,0.0,1.3153341044116411,0.0,5.882352941176471,20,0.0,0.0,0.0,0.0,0.0,20,1.0629572511147567,1.0688211833882386,0.1966060123964285,0.7770467857506964,1.5891227443015918,20,0.05,0.0,0.8255779474818965,-1.0,1.0,20,-0.0020347410698849143,0.0,0.004281540090239895,-0.012738853503184714,0.0058823529411764705,20,0.0002941176470588235,0.0,0.001315334104411641,0.0,0.0058823529411764705,20,0.1603430539704308,0.15686944634313055,0.03434532359125238,0.08974358974358974,0.23809523809523808,20,0.6018840469415327,0.5955041065845577,0.08243110694252358,0.42534500984938806,0.7318028425674277,20,0.0,0.0,0.0,0.0,0.0,20,,,,,,0,0.8396569460295693,0.8431305536568694,0.034345323591252384,0.7619047619047619,0.9102564102564102,20,0.3981159530584672,0.4044958934154423,0.08243110694252362,0.26819715743257233,0.5746549901506119,20,1.0,1.0,0.0,1.0,1.0,20,,,,,,0,1.0,0.15,1.0,2998,20
deep_state,government,opponent,57.8,56.5,3.2541471515914173,54.0,67.0,20,1.6875,1.0,2.056493779875511,-1.0,6.0,16,31.95,36.0,10.081118359012608,16,45,20,18.341666666666665,18.0,2.5873483230963004,13.333333333333334,24.0,20,0.9849312523225567,1.0,0.02472225061146468,0.9230769230769231,1.0,20,0.073215,0.2819,0.3425080195373072,-0.6678,0.3612,20,28.93515489372735,25.641025641025642,22.24782052935385,0.0,62.5,20,0.0,0.0,0.0,0.0,0.0,20,1.1111111111111112,0.0,4.969039949999532,0.0,22.22222222222222,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,5.4668743228325205,4.183432043438587,2.242638943600444,3.460732871570343,9.10179733016643,20,0.0,-0.0,0.0,-0.0,-0.0,20,-0.0011111111111111111,0.0,0.004969039949999533,-0.022222222222222223,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.23322891974960452,0.237468671679198,0.12022152134572223,0.07692307692307693,0.4444444444444444,20,0.6563871638482879,0.6186924344351885,0.1482442086796656,0.3310200276288294,0.9127445102725698,20,0.23322891974960452,0.237468671679198,0.12022152134572223,0.07692307692307693,0.4444444444444444,20,0.6563871638482879,0.6186924344351885,0.1482442086796656,0.3310200276288294,0.9127445102725698,20,0.7667710802503954,0.762531328320802,0.12022152134572223,0.5555555555555556,0.9230769230769231,20,0.3436128361517121,0.38130756556481155,0.1482442086796656,0.08725548972743025,0.6689799723711706,20,0.7667710802503954,0.762531328320802,0.12022152134572223,0.5555555555555556,0.9230769230769231,20,0.3436128361517121,0.38130756556481155,0.1482442086796656,0.08725548972743025,0.6689799723711706,20,0.75,0.0,0.0,639,20
deep_state,government,proponent,56.0,55.0,7.947194142390264,43.0,72.0,20,-1.125,-2.0,4.224926034855522,-7.0,12.0,16,21.5,20.5,4.298102396468273,13,34,20,20.65,20.0,3.2488864489074922,13.0,27.0,20,0.9875,1.0,0.02586232103123782,0.9333333333333333,1.0,20,0.526185,0.61865,0.20586744655877862,0.0,0.7269,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,6.749427902833119,6.759665616882987,1.2705744700452315,4.539524582294476,8.692565936179042,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.09438296173487207,0.09869782158938786,0.06903242026183527,0.0,0.23076923076923078,20,0.6032754895283409,0.5864201779748335,0.11192103162673533,0.4659976512625632,0.8362613233651837,16,0.18299110249186357,0.18571428571428572,0.13226497033085327,0.0,0.4444444444444444,20,0.7019562630557322,0.6908900414505674,0.1286930518324847,0.5079952173195912,0.9127445102725698,16,0.905617038265128,0.9013021784106121,0.06903242026183526,0.7692307692307692,1.0,20,0.39672451047165913,0.4135798220251665,0.1119210316267353,0.16373867663481634,0.5340023487374368,16,0.8170088975081364,0.8142857142857143,0.1322649703308533,0.5555555555555556,1.0,20,0.2980437369442678,0.3091099585494326,0.12869305183248472,0.08725548972743025,0.4920047826804088,16,0.0,0.0,0.0,430,20
election_fraud,government,moderator,,,,,,0,,,,,,0,149.1578947368421,147.0,29.93374750621916,97,197,19,31.90576441102757,34.666666666666664,6.928616625418026,19.4,40.5,19,0.7030794173088379,0.7058823529411765,0.07238415191109838,0.5739130434782609,0.7936507936507936,19,-0.3818526315789474,-0.8335,0.7770212340645103,-0.9882,0.9801,19,75.19403322474578,72.58064516129032,14.680639763609935,52.63157894736842,106.79611650485437,19,0.29735355337496283,0.0,1.2961340896641909,0.0,5.649717514124294,19,4.781970164507593,0.0,5.918553472378635,0.0,16.949152542372882,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,1.1323015830525938,1.1608274246126105,0.2758924763659569,0.7177897040201612,1.678343251994905,19,0.42105263157894735,0.0,0.6069769786668839,0.0,2.0,19,-0.004781970164507592,0.0,0.005918553472378636,-0.01694915254237288,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.17232650529426677,0.16363636363636364,0.058385639934680746,0.08333333333333333,0.3055555555555556,19,0.6840464615660902,0.7289148775038437,0.1406711811655895,0.43899213392097514,0.8569083165158511,19,0.0,0.0,0.0,0.0,0.0,19,,,,,,0,0.8276734947057333,0.8363636363636364,0.05838563993468074,0.6944444444444444,0.9166666666666666,19,0.31595353843390983,0.27108512249615635,0.14067118116558952,0.1430916834841489,0.5610078660790249,19,1.0,1.0,0.0,1.0,1.0,19,,,,,,0,1.0,0.05263157894736842,1.0,2834,19
election_fraud,government,opponent,60.611111111111114,57.0,6.625608863376827,55.0,74.0,18,1.7142857142857142,1.0,1.938618517976592,0.0,8.0,14,35.55555555555556,34.5,12.821040713113746,16,72,18,20.438888888888886,20.0,4.233221397315858,14.4,29.0,18,0.9633644321652451,1.0,0.05384009239140272,0.8292682926829268,1.0,18,-0.07831666666666666,0.0,0.5461227035684757,-0.8176,0.8402,18,21.9425487638925,24.695121951219512,20.53235679879873,0.0,68.96551724137932,18,0.0,0.0,0.0,0.0,0.0,18,4.166666666666667,0.0,9.58706236059213,0.0,25.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,5.400065955260375,4.660779345539392,2.551696066057524,2.3419241527931343,11.982933650522146,18,0.1111111111111111,-0.0,0.32338083338177726,-0.0,1.0,18,-0.0041666666666666675,0.0,0.009587062360592131,-0.025,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.1935621702656745,0.187683284457478,0.10138268761408262,0.034482758620689655,0.35,18,0.7289309056065972,0.7839465671287742,0.1353578658724711,0.4611865457802369,0.8995213365535397,18,0.1935621702656745,0.187683284457478,0.10138268761408262,0.034482758620689655,0.35,18,0.7289309056065972,0.7839465671287742,0.1353578658724711,0.4611865457802369,0.8995213365535397,18,0.8064378297343255,0.8123167155425219,0.1013826876140826,0.65,0.9655172413793104,18,0.2710690943934029,0.21605343287122586,0.1353578658724711,0.10047866344646028,0.5388134542197631,18,0.8064378297343255,0.8123167155425219,0.1013826876140826,0.65,0.9655172413793104,18,0.2710690943934029,0.21605343287122586,0.1353578658724711,0.10047866344646028,0.5388134542197631,18,0.6666666666666666,0.0,0.0,640,18
election_fraud,government,proponent,55.86666666666667,55.0,7.945049372018371,40.0,70.0,15,-2.727272727272727,-3.0,6.589247439441155,-10.0,15.0,11,20.6,19.0,8.148619514985345,14,40,15,19.266666666666666,19.0,6.134989424448524,14.0,39.0,15,0.9944444444444444,1.0,0.021516574145596795,0.9166666666666666,1.0,15,-0.054400000000000004,-0.1779,0.34230706974878566,-0.4215,0.6486,15,6.752136752136752,0.0,17.820490860045673,0.0,51.282051282051285,15,0.0,0.0,0.0,0.0,0.0,15,9.7953216374269,0.0,20.418920543714922,0.0,52.63157894736842,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,10.129422590305927,10.309061402743733,3.305152337560786,3.938739807560103,14.851719209568545,15,0.06666666666666667,0.0,0.2581988897471611,0.0,1.0,15,-0.0097953216374269,0.0,0.02041892054371492,-0.05263157894736842,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.07133574022080909,0.08108108108108109,0.050312807294284265,0.0,0.16981132075471697,15,0.691955600775912,0.7252291950873242,0.08406622737497081,0.5463466030962646,0.8330355012312027,11,0.11710298434943466,0.08823529411764706,0.1217037342666679,0.0,0.38095238095238093,15,0.6747539044572171,0.7730377798198369,0.21569225792066918,0.2484054070229952,0.8625634056704425,11,0.928664259779191,0.9189189189189189,0.050312807294284265,0.8301886792452831,1.0,15,0.308044399224088,0.2747708049126758,0.08406622737497081,0.16696449876879726,0.4536533969037354,11,0.8828970156505653,0.9117647058823529,0.12170373426666789,0.6190476190476191,1.0,15,0.32524609554278294,0.2269622201801631,0.21569225792066918,0.13743659432955746,0.7515945929770048,11,0.13333333333333333,0.0,0.0,309,15
federal_reserve,finance,moderator,,,,,,0,,,,,,0,136.2,127.5,52.32248183394168,54,247,20,32.55772727272727,30.766666666666666,11.957424612304623,13.5,54.666666666666664,20,0.7316256369878,0.7290256790581255,0.053398641207304545,0.625,0.8111111111111111,20,0.140635,0.68445,0.8563774476952629,-0.9648,0.9808,20,83.21119781821977,73.17073170731707,35.85413523666782,32.388663967611336,157.89473684210526,20,0.0,0.0,0.0,0.0,0.0,20,1.8518134367357635,0.0,2.9617383365120333,0.0,8.130081300813009,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,20,1.4288719358763913,1.2494729387562864,0.6262217479521184,0.6547549301182771,2.7368643562399924,20,-0.05,0.0,0.6048053188292994,-1.0,1.0,20,-0.0018518134367357636,0.0,0.0029617383365120333,-0.008130081300813009,0.0,20,0.0,0.0,0.0,0.0,0.0,20,0.180448841232007,0.17752100840336135,0.08272698380374255,0.05343511450381679,0.35135135135135137,20,0.6652883208691471,0.6763847485324301,0.08076207324207571,0.5023661103673571,0.8106176837250735,20,0.0,0.0,0.0,0.0,0.0,20,,,,,,0,0.8195511587679929,0.8224789915966386,0.0827269838037425,0.6486486486486487,0.9465648854961832,20,0.33471167913085287,0.32361525146756986,0.08076207324207574,0.18938231627492652,0.4976338896326429,20,1.0,1.0,0.0,1.0,1.0,20,,,,,,0,1.0,0.0,1.0,2724,20
federal_reserve,finance,opponent,61.10526315789474,58.0,6.514042411437898,55.0,71.0,19,2.6,1.0,5.590808783811414,-3.0,15.0,15,25.57894736842105,25.0,7.904399544794196,14,44,19,20.763157894736842,21.0,7.11877100241294,11.5,34.0,19,0.9909510618651893,1.0,0.02163950644262274,0.9333333333333333,1.0,19,0.41423157894736845,0.6124,0.42076627327430394,-0.4717,0.7972,19,5.727554179566563,0.0,14.155507655072785,0.0,50.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,6.972581359727681,6.15448300770022,2.2465010643848413,3.015383576706668,11.93330965700387,19,0.0,-0.0,0.0,-0.0,-0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.3123792241855094,0.21052631578947367,0.2860015863116624,0.023809523809523808,1.0,19,0.710197262151647,0.7111998696141841,0.14332998937037955,0.4306253080739886,1.0000000000000007,19,0.3123792241855094,0.21052631578947367,0.2860015863116624,0.023809523809523808,1.0,19,0.710197262151647,0.7111998696141841,0.14332998937037955,0.4306253080739886,1.0000000000000007,19,0.6876207758144905,0.7894736842105263,0.2860015863116624,0.0,0.9761904761904762,19,0.289802737848353,0.28880013038581587,0.14332998937037947,0.0,0.5693746919260114,19,0.6876207758144905,0.7894736842105263,0.2860015863116624,0.0,0.9761904761904762,19,0.289802737848353,0.28880013038581587,0.14332998937037947,0.0,0.5693746919260114,19,0.15789473684210525,0.0,0.0,486,19
federal_reserve,finance,proponent,52.421052631578945,53.0,4.8340894750337,42.0,60.0,19,-2.4,-2.0,2.947153590452029,-10.0,5.0,15,19.789473684210527,20.0,4.479322212721486,11,26,19,19.789473684210527,20.0,4.479322212721486,11.0,26.0,19,0.993421052631579,1.0,0.019706360477644114,0.9375,1.0,19,0.3285421052631579,0.4588,0.42912449412960374,-0.5423,0.743,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,8.699293123541644,7.448424003421373,3.2565199439860746,4.793679692137188,18.182323937505092,19,0.05263157894736842,0.0,0.22941573387056174,0.0,1.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.09454963738624673,0.09782608695652174,0.06838569213969611,0.0,0.24324324324324326,19,0.5597309395927581,0.5574851247564228,0.08990029784992289,0.4246841131823906,0.7327054809788982,15,0.21214193783325697,0.1388888888888889,0.244020885884491,0.0,1.0,19,0.6860570861033116,0.6757502084547207,0.1259197742890216,0.5061152804318706,1.0000000000000007,15,0.9054503626137532,0.9021739130434783,0.06838569213969609,0.7567567567567568,1.0,19,0.4402690604072418,0.44251487524357724,0.08990029784992286,0.2672945190211018,0.5753158868176094,15,0.787858062166743,0.8611111111111112,0.24402088588449103,0.0,1.0,19,0.3139429138966883,0.32424979154527933,0.1259197742890215,0.0,0.4938847195681294,15,0.0,0.0,0.0,376,19
flat_earth,science,moderator,,,,,,0,,,,,,0,139.21052631578948,135.0,31.560486806850427,84,215,19,29.520989974937343,30.714285714285715,8.956848390792151,14.625,43.0,19,0.738141474785612,0.7358490566037735,0.07170810310119512,0.5494505494505495,0.8571428571428571,19,-0.2819157894736842,-0.5803,0.7077849243811898,-0.9689,0.9111,19,86.76025670467003,94.01709401709402,23.24129327337455,37.2093023255814,119.04761904761905,19,0.3352329869259135,0.0,1.4612467125513489,0.0,6.369426751592357,19,0.717594259245926,0.0,2.1719260492691457,0.0,7.751937984496124,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,19,1.1442949925078376,1.1224054324393435,0.27637378657414136,0.613162128102682,1.8137932695137013,19,-0.631578947368421,0.0,1.3420765964144055,-4.0,1.0,19,-0.000717594259245926,0.0,0.002171926049269146,-0.007751937984496124,0.0,19,0.0,0.0,0.0,0.0,0.0,19,0.16587948946087266,0.15053763440860216,0.04984378465819485,0.0975609756097561,0.25925925925925924,19,0.6366657257313816,0.6470627812030625,0.13062407730749695,0.41085837402813186,0.8228917360842082,19,0.0,0.0,0.0,0.0,0.0,19,,,,,,0,0.8341205105391274,0.8494623655913979,0.04984378465819487,0.7407407407407407,0.9024390243902439,19,0.3633342742686185,0.3529372187969375,0.13062407730749695,0.17710826391579182,0.5891416259718681,19,1.0,1.0,0.0,1.0,1.0,19,,,,,,0,1.0,0.05263157894736842,1.0,2645,19
flat_earth,science,opponent,70.18181818181819,75.0,12.089815398244772,55.0,85.0,11,2.2857142857142856,0.0,3.8606685826112948,0.0,10.0,7,30.09090909090909,31.0,8.312094145936337,21,40,11,20.0,20.0,2.133072900770155,15.5,22.0,11,0.9730707888602624,1.0,0.038208801624758454,0.9166666666666666,1.0,11,0.15572727272727274,0.3182,0.258895732258796,-0.3318,0.3182,11,38.04844552645139,45.45454545454545,10.349645481148823,25.0,51.282051282051285,11,4.329004329004329,0.0,14.3576830751316,0.0,47.61904761904762,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,5.045794343156988,4.847576868814049,1.2867142584165778,3.4113293696421443,7.203324436458147,11,0.18181818181818182,-0.0,0.4045199174779453,-0.0,1.0,11,0.0,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,11,0.2609165689556266,0.1875,0.2516705177989673,0.03125,0.8125,11,0.6842238389529162,0.7108184064495923,0.18146615341777142,0.38619057837200543,0.8845427085384893,11,0.2609165689556266,0.1875,0.2516705177989673,0.03125,0.8125,11,0.6842238389529162,0.7108184064495923,0.18146615341777142,0.38619057837200543,0.8845427085384893,11,0.7390834310443734,0.8125,0.2516705177989673,0.1875,0.96875,11,0.3157761610470839,0.28918159355040773,0.18146615341777142,0.11545729146151074,0.6138094216279946,11,0.7390834310443734,0.8125,0.2516705177989673,0.1875,0.96875,11,0.3157761610470839,0.28918159355040773,0.18146615341777142,0.11545729146151074,0.6138094216279946,11,1.0,0.09090909090909091,0.0,331,11
flat_earth,science,proponent,47.4,51.0,9.085309964049502,29.0,55.0,15,-3.909090909090909,-3.0,5.485518124198396,-20.0,-1.0,11,19.6,19.0,3.3338094898007764,14,25,15,19.6,19.0,3.3338094898007764,14.0,25.0,15,1.0,1.0,0.0,1.0,1.0,15,-0.14371333333333333,-0.3182,0.37613057357911284,-0.6249,0.5574,15,20.789534869491792,0.0,26.637761729321834,0.0,58.8235294117647,15,9.916094584286805,0.0,20.62521237321013,0.0,52.63157894736842,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,7.955619124707986,7.405318987272142,2.2397747906424557,3.3055026643667254,12.57273624182275,15,0.06666666666666667,0.0,0.2581988897471611,0.0,1.0,15,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,15,0.04979050260034183,0.047619047619047616,0.042624231455606884,0.0,0.11940298507462686,15,0.5461455351636025,0.5628677023693529,0.1473312234238183,0.273943949148847,0.7616588651709104,11,0.12407400295841156,0.06451612903225806,0.2049630301470881,0.0,0.8125,15,0.6159393896759829,0.6145580574092683,0.1568167676277873,0.303529694290978,0.8799793437187416,11,0.9502094973996582,0.9523809523809523,0.0426242314556069,0.8805970149253731,1.0,15,0.4538544648363975,0.4371322976306471,0.1473312234238183,0.23834113482908958,0.726056050851153,11,0.8759259970415884,0.935483870967742,0.20496303014708814,0.1875,1.0,15,0.3840606103240171,0.3854419425907317,0.1568167676277873,0.12002065628125835,0.696470305709022,11,0.4,0.2,0.0,294,15
fluoride_water,health,moderator,,,,,,0,,,,,,0,142.3,147.0,27.16441170277565,92,192,20,30.525238095238098,31.0,6.938155589466814,18.166666666666668,44.25,20,0.6992647081398966,0.6929288520296815,0.06118739396627296,0.6105263157894737,0.8153846153846154,20,-0.205525,-0.56335,0.7437299877006863,-0.9856,0.8253,20,89.80502967606937,87.91891891891892,19.168612325880076,53.333333333333336,125.0,20,0.0,0.0,0.0,0.0,0.0,20,0.5833672500339168,0.0,1.798935229369636,0.0,6.172839506172839,20,0.33783783783783783,0.0,1.5108567415539123,0.0,6.756756756756757,20,0.33783783783783783,0.0,1.5108567415539123,0.0,6.756756756756757,20,0.0,0.0,0.0,0.0,0.0,20,1.2025561983689885,1.1345330835050704,0.2773462486267672,0.8575089359084456,1.9139494542294488,20,0.0,0.0,1.025978352085154,-2.0,2.0,20,-0.00024552941219607884,0.0,0.0024359328292423293,-0.006172839506172839,0.006756756756756757,20,0.00033783783783783786,0.0,0.0015108567415539121,0.0,0.006756756756756757,20,0.17411954263011759,0.17479674796747968,0.05626462060160522,0.1,0.29310344827586204,20,0.7056913241229272,0.7104692346021575,0.07307525408329986,0.5264979491145251,0.8235602834729909,20,0.0,0.0,0.0,0.0,0.0,20,,,,,,0,0.8258804573698825,0.8252032520325203,0.05626462060160521,0.7068965517241379,0.9,20,0.29430867587707266,0.2895307653978425,0.07307525408329986,0.17643971652700907,0.4735020508854749,20,1.0,1.0,0.0,1.0,1.0,20,,,,,,0,1.0,0.0,1.0,2846,20
fluoride_water,health,opponent,63.22222222222222,60.0,8.49605829405306,53.0,74.0,18,0.9285714285714286,1.0,1.542439911024374,-1.0,5.0,14,25.0,20.5,8.526774440135094,15,43,18,17.61111111111111,18.0,2.4165821486234957,12.0,22.0,18,0.9810906685906686,1.0,0.03342864445483228,0.9090909090909091,1.0,18,0.062161111111111125,-0.08610000000000001,0.43213835630146064,-0.4019,0.7184,18,29.63278391710771,32.25806451612903,28.280408748606103,0.0,90.9090909090909,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,7.311105255867279,7.959727056048718,2.4496467744189507,3.590421143612042,12.404812422961978,18,0.2222222222222222,-0.0,0.42779263194649864,-0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,18,0.1981698611321461,0.16710963455149502,0.12759675590897787,0.02040816326530612,0.5333333333333333,18,0.7351817445019655,0.7463894459794924,0.10630648965445304,0.4887768321685959,0.930674230445361,18,0.1981698611321461,0.16710963455149502,0.12759675590897787,0.02040816326530612,0.5333333333333333,18,0.7351817445019655,0.7463894459794924,0.10630648965445304,0.4887768321685959,0.930674230445361,18,0.8018301388678539,0.8328903654485049,0.12759675590897784,0.4666666666666667,0.9795918367346939,18,0.26481825549803445,0.2536105540205076,0.10630648965445305,0.06932576955463898,0.5112231678314041,18,0.8018301388678539,0.8328903654485049,0.12759675590897784,0.4666666666666667,0.9795918367346939,18,0.26481825549803445,0.2536105540205076,0.10630648965445305,0.06932576955463898,0.5112231678314041,18,0.6111111111111112,0.0,0.0,450,18
